af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602041027,93.257793
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602041014,92.814604
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602041088,93.79514
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602041083,88.533788
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602041079,94.513474
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602041272,93.838671
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602041250,92.536995
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602041323,94.145761
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602041330,88.632887
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602041326,94.547041
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602041512,93.359322
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602041487,92.363693
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602041574,93.948121
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602041564,88.519301
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602041566,94.425063
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602041739,93.47917
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602041733,92.534555
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602041815,94.135561
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602041800,88.595745
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602041810,94.474981
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602041992,93.256932
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602041967,92.611427
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602042043,94.016414
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602042053,88.478234
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602042045,94.416747
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602042225,93.290977
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602042209,92.764881
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602042283,93.987731
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602042280,88.5314
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602042290,94.36387
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602042464,93.494995
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602042453,92.472505
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602042529,93.910237
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602042521,88.717636
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602042532,94.286633
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602042711,93.369351
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602042691,92.824512
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602042777,94.015909
